Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-MAR-2022|SATU|KOTA SATU PROPERTI Tbk|EQUITY|ID1000146707|KOTA SATU PROPERTI Tbk, PT|ACTIVE|IDX|05-NOV-2018|IDR|Electronic||||||||100|1375000000|||793750000|57.73|0|57.73|BUILDING CONSTRUCTION|113
31-MAR-2022|SBAT|SEJAHTERA BINTANG ABADI TEXTILE Tbk|EQUITY|ID1000155302|SEJAHTERA BINTANG ABADI TEXTILE Tbk, PT|ACTIVE|IDX|08-APR-2020|IDR|Certificate||||||||20|4752933307|||3599428886|75.68|0.05|75.73|TEXTILE, GARMENT|50
31-MAR-2022|SBMA|SURYA BIRU MURNI ACETYLENE Tbk|EQUITY|ID1000163207|SURYA BIRU MURNI ACETYLENE TBK, PT|ACTIVE|IDX|08-SEP-2021|IDR|Certificate||||||||100|929482961|||279482961|29.25|0.82|30.07|OTHER SECTORS|168
31-MAR-2022|SCCO|SUPREME CABLE MANUFACTURING & COMMERCE Tbk|EQUITY|ID1000080906|SUPREME CABLE MANUFACTURING & COMMERCE Tbk, PT|ACTIVE|IDX|20-JUN-1982|IDR|Electronic||||||||1000|205583400|||31268381|14.29|0.91|15.21|CABLE|10150
31-MAR-2022|SCMA|SURYA CITRA MEDIA Tbk|EQUITY|ID1000125305|SURYA CITRA MEDIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||10|73970569505|||73970568305|86.14|13.86|100|ADVERTISING,PRINTING and MEDIA|292
31-MAR-2022|SCNP|SELARAS CITRA NUSANTARA PERKASA Tbk|EQUITY|ID1000157308|SELARAS CITRA NUSANTARA PERKASA Tbk, PT|ACTIVE|IDX|07-SEP-2020|IDR|Certificate||||||||100|2500000000|||500000000|4.45|15.55|20|HOUSEWARE|222
31-MAR-2022|SCPI|ORGANON PHARMA INDONESIA Tbk|EQUITY|ID1000088800|ORGANON PHARMA INDONESIA Tbk, PT|ACTIVE|IDX|08-JUN-1990|IDR|Electronic||||||||1000|3600000|||3561600|0.15|98.79|98.93|PHARMACEUTICALS|29000
31-MAR-2022|SDMU|SIDOMULYO SELARAS Tbk|EQUITY|ID1000120108|SIDOMULYO SELARAS Tbk, PT|ACTIVE|IDX|12-JUL-2011|IDR|Electronic||||||||100|1135225000|||711662500|61.25|1.44|62.69|TRANSPORTATION|80
31-MAR-2022|SDPC|MILLENNIUM PHARMACON INTERNATIONAL Tbk|EQUITY|ID1000072804|MILLENNIUM PHARMACON INTERNATIONAL Tbk, PT|ACTIVE|IDX|07-MAY-1990|IDR|Electronic|03-SEP-2001|||||||100|1274000000|||1269890969|25.67|74.01|99.68|WHOLESALE (DURABLE & NON DURABLE GOODS)|120
31-MAR-2022|SDRA|BANK WOORI SAUDARA INDONESIA 1906 Tbk|EQUITY|ID1000105307|BANK WOORI SAUDARA INDONESIA 1906 Tbk, PT|ACTIVE|IDX|15-DEC-2006|IDR|Electronic||||||||100|8568234364|||8565038544|15.6|84.36|99.96|BANK|570
31-MAR-2022|SEMA|SEMACOM INTEGRATED Tbk|EQUITY|ID1000165707|SEMACOM INTEGRATED Tbk, PT|ACTIVE|IDX|10-JAN-2022|IDR|Certificate||||||||50|1347000000|||347000000|25.66|0.1|25.76|ENERGY|278
31-MAR-2022|SFAN|SURYA FAJAR CAPITAL Tbk|EQUITY|ID1000149107|SURYA FAJAR CAPITAL Tbk, PT|ACTIVE|IDX|19-JUN-2019|IDR|Electronic||||||||100|1359934021|||1226096291|90.16|0|90.16|INVESTMENT COMPANY|1530
31-MAR-2022|SGER|SUMBER GLOBAL ENERGY Tbk|EQUITY|ID1000156706|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|10-AUG-2020|IDR|Certificate||||||||50|1959426859|||601426860|29.16|1.54|30.69|ENERGY|2060
31-MAR-2022|SGRO|SAMPOERNA AGRO Tbk|EQUITY|ID1000106107|PT. SAMPOERNA AGRO, Tbk|ACTIVE|IDX|18-JUN-2007|IDR|Electronic||||||||200|1890000000|||1889600000|24.6|75.38|99.98|PLANTATION|2250
31-MAR-2022|SHID|HOTEL SAHID JAYA INTERNATIONAL Tbk|EQUITY|ID1000068505|HOTEL SAHID JAYA INTERNATIONAL Tbk, PT|ACTIVE|IDX|08-MAY-1990|IDR|Electronic|31-MAY-2001|||||||500|1119326168|||1097979048|97.66|0.43|98.09|RESTAURANT, HOTEL & TOURISM|2670
31-MAR-2022|SHIP|SILLO MARITIME PERDANA Tbk|EQUITY|ID1000137102|SILLO MARITIME PERDANA Tbk, PT|ACTIVE|IDX|16-JUN-2016|IDR|Electronic||||||||100|2719790000|||2719790000|95.58|4.42|100|TRANSPORTATION|995
31-MAR-2022|SIDO|INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk|EQUITY|ID1000130305|INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk, PT|ACTIVE|IDX|18-DEC-2013|IDR|Electronic||||||||50|30000000000|||11862575268|10.76|28.78|39.54|PHARMACEUTICALS|1020
31-MAR-2022|SILO|SILOAM INTERNATIONAL HOSPITALS Tbk|EQUITY|ID1000129208|SILOAM INTERNATIONAL HOSPITALS Tbk, PT|ACTIVE|IDX|12-SEP-2013|IDR|Electronic||||||||100|1625765625|||1487661360|58.17|33.33|91.51|HEALTH CARE|8025
31-MAR-2022|SIMA|SIWANI MAKMUR Tbk|EQUITY|ID1000063902|SIWANI MAKMUR Tbk, PT|ACTIVE|IDX|03-JUN-1994|IDR|Electronic|30-JAN-2001|||||||500|442589871|||442274122|99.92|0.01|99.93|PLASTICS & PACKAGING|50
31-MAR-2022|SIMP|SALIM IVOMAS PRATAMA Tbk|EQUITY|ID1000119100|SALIM IVOMAS PRATAMA Tbk, PT|ACTIVE|IDX|09-JUN-2011|IDR|Electronic||||||||200|15816310000|||3162758129|18.25|1.74|20|PLANTATION|500
31-MAR-2022|SING|SINGLETERRA Tbk|EQUITY|ID1000086903|PT SINGLETERRA TBK,|ACTIVE|IDX||IDR|Electronic||||||||100|1579717070|||173000|0.01|0|0.01|WHOLESALE (DURABLE & NON DURABLE GOODS)|0
31-MAR-2022|SINI|SINGARAJA PUTRA Tbk|EQUITY|ID1000151905|SINGARAJA PUTRA Tbk, PT|ACTIVE|IDX|08-NOV-2019|IDR|Certificate||||||||100|470325650|||195325650|41.39|0.14|41.53|RESTAURANT, HOTEL & TOURISM|254
31-MAR-2022|SIPD|SREEYA SEWU INDONESIA Tbk|EQUITY|ID1000133606|SREEYA SEWU INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||3950|1339102579|||1336236593|97.51|2.28|99.79|ANIMAL FEED|2000
31-MAR-2022|SKBM|SEKAR BUMI Tbk|EQUITY|ID1000124407|SEKAR BUMI Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||100|1730103217|||911575439|9.16|43.53|52.69|FOOD & BEVERAGES|364
31-MAR-2022|SKLT|SEKAR LAUT Tbk|EQUITY|ID1000059702|SEKAR LAUT Tbk, PT|ACTIVE|IDX|08-SEP-1993|IDR|Electronic|21-NOV-2000|||||||500|690740500|||503828650|13.94|59|72.94|FOOD & BEVERAGES|2050
31-MAR-2022|SKRN|SUPERKRANE MITRA UTAMA Tbk|EQUITY|ID1000146103|SUPERKRANE MITRA UTAMA Tbk, PT|ACTIVE|IDX|11-OCT-2018|IDR|Electronic||||||||100|1500000000|||300000000|18.08|1.92|20|CONSTRUCTION|900
31-MAR-2022|SKYB|NORTHCLIFF CITRANUSA INDONESIA Tbk|EQUITY|ID1000115801|NORTHCLIFF CITRANUSA INDONESIA Tbk, PT|ACTIVE|IDX|07-JUL-2010|IDR|Electronic||||||||100|585000000|||585000000|55.67|44.33|100|RETAIL TRADE|51
31-MAR-2022|SLIS|GAYA ABADI SEMPURNA Tbk|EQUITY|ID1000151608|GAYA ABADI SEMPURNA Tbk, PT|ACTIVE|IDX|07-OCT-2019|IDR|Certificate||||||||50|2000000000|||2000000000|88.82|11.18|100|ELECTRONICS|436
31-MAR-2022|SMAR|SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk|EQUITY|ID1000101504|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX||IDR|Electronic|20-JUN-2005|||||||200|2872193366|||216822350|5.19|2.36|7.55|PLANTATION|4800
31-MAR-2022|SMBR|SEMEN BATURAJA (PERSERO) Tbk|EQUITY|ID1000127806|SEMEN BATURAJA ( PERSERO),PT|ACTIVE|IDX|28-JUN-2013|IDR|Electronic||||||||100|9932534336|||2432534236|24.21|0.28|24.49|CEMENT|540
31-MAR-2022|SMCB|SOLUSI BANGUN INDONESIA Tbk|EQUITY|ID1000072309|SOLUSI BANGUN INDONESIA Tbk, PT|ACTIVE|IDX|10-AUG-1977|IDR|Electronic||||||||500|9019381973|||8999309109|84.65|15.13|99.78|CEMENT|1735
31-MAR-2022|SMDM|SURYAMAS DUTAMAKMUR Tbk|EQUITY|ID1000067408|PT. SURYAMAS DUTAMAKMUR Tbk|ACTIVE|IDX|12-OCT-1995|IDR|Electronic|25-APR-2001|||||||500|4772138237|||4771976362|3.22|96.78|100|PROPERTY AND REAL ESTATE|169
31-MAR-2022|SMDR|SAMUDERA INDONESIA Tbk|EQUITY|ID1000075906|SAMUDERA INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||25|3275120000|||806411060|20.63|3.99|24.62|TRANSPORTATION|1580
31-MAR-2022|SMGR|SEMEN INDONESIA (PERSERO) Tbk|EQUITY|ID1000106800|SEMEN INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|08-JUL-1991|IDR|Electronic|07-AUG-2007|||||||100|5931520000|||2904524250|18.48|30.49|48.97|CEMENT|6650
31-MAR-2022|SMKL|SATYAMITRA KEMAS LESTARI Tbk|EQUITY|ID1000150204|SATYAMITRA KEMAS LESTARI Tbk, PT|ACTIVE|IDX|11-JUL-2019|IDR|Electronic||||||||100|3405598451|||655598451|13.7|5.56|19.25|PULP & PAPER|414
31-MAR-2022|SMKM|SUMBER MAS KONSTRUKSI Tbk|EQUITY|ID1000166408|SUMBER MAS KONSTRUKSI Tbk, PT|ACTIVE|IDX|09-MAR-2022|IDR|Certificate||||||||100|1253000000|||250000000|17.87|2.09|19.95|BUILDING CONSTRUCTION|250
31-MAR-2022|SMMA|SINAR MAS MULTIARTHA Tbk|EQUITY|ID1000094501|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|05-JUL-1995|IDR|Electronic|04-MAR-2003|||||||5000|6367664717|||5714335159|84.16|5.58|89.74|OTHERS - FINANCE|12050
31-MAR-2022|SMMT|GOLDEN EAGLE ENERGY Tbk|EQUITY|ID1000100704|GOLDEN EAGLE ENERGY Tbk, PT|ACTIVE|IDX|29-FEB-2000|IDR|Electronic|08-MAR-2005|||||||125|3150000000|||3146360000|56.53|43.35|99.88|COAL MINING|1075
31-MAR-2022|SMRA|SUMMARECON AGUNG Tbk|EQUITY|ID1000092406|SUMMARECON AGUNG Tbk, PT|ACTIVE|IDX|07-MAY-1990|IDR|Electronic|16-AUG-2002|||||||100|16508568358|||12591761517|57.47|18.8|76.27|PROPERTY AND REAL ESTATE|770
31-MAR-2022|SMRU|SMR UTAMA Tbk|EQUITY|ID1000120801|SMR UTAMA Tbk. PT|ACTIVE|IDX|10-OCT-2011|IDR|Electronic||||||||100|12499385782|||12499385782|97.93|2.07|100|METAL AND MINERAL MINING|50
31-MAR-2022|USD-MKSU01CXJP|SURAT UTANG JANGKA PANJANG MAHKOTA SENTOSA UTAMA I TAHUN 2019 SERI C|CORPORATE BOND|IDA0001036C1|MAHKOTA SENTOSA UTAMA, PT|ACTIVE|||USD|Electronic||05-DEC-2029|||5|FIXED|SPECIFIC DATE|||54000000|54000000|54000000|100|0|100|PROPERTY AND REAL ESTATE|14357
31-MAR-2022|USD-MKSU01DXJP|SURAT UTANG JANGKA PANJANG MAHKOTA SENTOSA UTAMA I TAHUN 2019 SERI D|CORPORATE BOND|IDA0001036D9|MAHKOTA SENTOSA UTAMA, PT|ACTIVE|||USD|Electronic||05-DEC-2029|||5|FIXED|SPECIFIC DATE|||42380000|42380000|42380000|100|0|100|PROPERTY AND REAL ESTATE|14357
31-MAR-2022|USD-MKSU01EXJP|SURAT UTANG JANGKA PANJANG MAHKOTA SENTOSA UTAMA I TAHUN 2019 SERI E|CORPORATE BOND|IDA0001036E7|MAHKOTA SENTOSA UTAMA, PT|ACTIVE|||USD|Electronic||05-DEC-2029|||5|FIXED|SPECIFIC DATE|||4680000|4680000|4680000|100|0|100|PROPERTY AND REAL ESTATE|14357
31-MAR-2022|USDKEHA01SB|OBLIGASI SUBORDINASI USD BANK KEB HANA I THN 2016|CORPORATE BOND|IDA000078901|BANK KEB HANA INDONESIA, PT|ACTIVE|IDX|22-DEC-2016|USD|Electronic||21-DEC-2023|||6.05|FIXED|3 MONTHS|||47500000|47500000|47500000|15.79|84.21|100|BANK|14357
31-MAR-2022|VOKS01A|OBLIGASI I VOKSEL ELECTRIC TAHUN 2019 SERI A|CORPORATE BOND|IDA0001037A3|VOKSEL ELECTRIC Tbk, PT|ACTIVE|IDX|13-DEC-2019|IDR|Electronic||12-DEC-2022|||10.25|FIXED|3 MONTHS|||486550000000|486550000000|486550000000|100|0|100|CABLE|1
31-MAR-2022|VOKS01B|OBLIGASI I VOKSEL ELECTRIC TAHUN 2019 SERI B|CORPORATE BOND|IDA0001037B1|VOKSEL ELECTRIC Tbk, PT|ACTIVE|IDX|13-DEC-2019|IDR|Electronic||12-DEC-2024|||10.5|FIXED|3 MONTHS|||13450000000|13450000000|13450000000|100|0|100|CABLE|1
31-MAR-2022|WIKA01ACN1|OBLIGASI BERKELANJUTAN I WIJAYA KARYA TAHAP I TAHUN 2020 SERI A|CORPORATE BOND|IDA0001127A2|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-DEC-2020|IDR|Electronic||18-DEC-2023|||8.6|FIXED|3 MONTHS|||331000000000|331000000000|331000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA01ACN2|OBLIGASI BERKELANJUTAN I WIJAYA KARYA TAHAP II TAHUN 2021 SERI A|CORPORATE BOND|IDA0001137A1|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|04-MAR-2021|IDR|Electronic||03-MAR-2024|||8.5|FIXED|3 MONTHS|||495000000000|495000000000|495000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA01BCN1|OBLIGASI BERKELANJUTAN I WIJAYA KARYA TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001127B0|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-DEC-2020|IDR|Electronic||18-DEC-2025|||9.25|FIXED|3 MONTHS|||429000000000|429000000000|429000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA01BCN2|OBLIGASI BERKELANJUTAN I WIJAYA KARYA TAHAP II TAHUN 2021 SERI B|CORPORATE BOND|IDA0001137B9|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|04-MAR-2021|IDR|Electronic||03-MAR-2026|||9.1|FIXED|3 MONTHS|||745500000000|745500000000|745500000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA01CCN1|OBLIGASI BERKELANJUTAN I WIJAYA KARYA TAHAP I TAHUN 2020 SERI C|CORPORATE BOND|IDA0001127C8|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-DEC-2020|IDR|Electronic||18-DEC-2027|||9.85|FIXED|3 MONTHS|||740000000000|740000000000|740000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA01CCN2|OBLIGASI BERKELANJUTAN I WIJAYA KARYA TAHAP II TAHUN 2021 SERI C|CORPORATE BOND|IDA0001137C7|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|04-MAR-2021|IDR|Electronic||03-MAR-2028|||9.75|FIXED|3 MONTHS|||1259500000000|1259500000000|1259500000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA02ACN1|OBLIGASI BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI A|CORPORATE BOND|IDA0001180A1|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2024|||8.25|FIXED|3 MONTHS|||571000000000|571000000000|571000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA02ACN2|OBLIGASI BERKELANJUTAN II WIJAYA KARYA TAHAP II TAHUN 2022 SERI A|CORPORATE BOND|IDA0001206A4|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-FEB-2022|IDR|Electronic||18-FEB-2025|||6.5|FIXED|3 MONTHS|||593950000000|593950000000|593950000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA02BCN1|OBLIGASI BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI B|CORPORATE BOND|IDA0001180B9|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2026|||8.55|FIXED|3 MONTHS|||197000000000|197000000000|197000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA02BCN2|OBLIGASI BERKELANJUTAN II WIJAYA KARYA TAHAP II TAHUN 2022 SERI B|CORPORATE BOND|IDA0001206B2|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-FEB-2022|IDR|Electronic||18-FEB-2027|||7.75|FIXED|3 MONTHS|||425150000000|425150000000|425150000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA02CCN1|OBLIGASI BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI C|CORPORATE BOND|IDA0001180C7|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2028|||9.25|FIXED|3 MONTHS|||982000000000|982000000000|982000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WIKA02CCN2|OBLIGASI BERKELANJUTAN II WIJAYA KARYA TAHAP II TAHUN 2022 SERI C|CORPORATE BOND|IDA0001206C0|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-FEB-2022|IDR|Electronic||18-FEB-2029|||8.3|FIXED|3 MONTHS|||730900000000|730900000000|730900000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|WOMF03BCN3|OBLIGASI BERKELANJUTAN III WOM FINANCE TAHAP III TAHUN 2020 SERI B|CORPORATE BOND|IDA0001066B0|WAHANA OTTOMITRA MULTIARTHA Tbk, PT|ACTIVE|IDX|29-MAY-2020|IDR|Electronic||28-MAY-2023|||9.6|FIXED|3 MONTHS|||32800000000|32800000000|32800000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|WOMF03BCN4|OBLIGASI BERKELANJUTAN III WOM FINANCE TAHAP IV TAHUN 2020 SERI B|CORPORATE BOND|IDA0001092B6|WAHANA OTTOMITRA MULTIARTHA Tbk, PT|ACTIVE|IDX|11-SEP-2020|IDR|Electronic||10-SEP-2023|||9.15|FIXED|3 MONTHS|||172000000000|172000000000|172000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|WOMF03CCN2|OBLIGASI BERKELANJUTAN III WOM FINANCE TAHAP II TAHUN 2019 SERI C|CORPORATE BOND|IDA0000979C3|WAHANA OTTOMITRA MULTIARTHA Tbk, PT|ACTIVE|IDX|31-MAY-2019|IDR|Electronic||29-MAY-2022|||9.85|FIXED|3 MONTHS|||618000000000|618000000000|618000000000|99.77|0.23|100|FINANCIAL INSTITUTION|1
31-MAR-2022|WOMF04ACN1|OBLIGASI BERKELANJUTAN IV WOM FINANCE TAHAP I TAHUN 2021 SERI A|CORPORATE BOND|IDA0001164A5|WAHANA OTTOMITRA MULTIARTHA Tbk, PT|ACTIVE|IDX|29-JUL-2021|IDR|Electronic||08-AUG-2022|||5.5|FIXED|3 MONTHS|||302000000000|302000000000|302000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|WOMF04BCN1|OBLIGASI BERKELANJUTAN IV WOM FINANCE TAHAP I TAHUN 2021 SERI B|CORPORATE BOND|IDA0001164B3|WAHANA OTTOMITRA MULTIARTHA Tbk, PT|ACTIVE|IDX|29-JUL-2021|IDR|Electronic||28-JUL-2024|||7|FIXED|3 MONTHS|||198000000000|198000000000|198000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|WOOD01ACN1|OBLIGASI BERKELANJUTAN I INTEGRA INDOCABINET TAHAP I TAHUN 2021 SERI A|CORPORATE BOND|IDA0001148A8|INTEGRA INDOCABINET Tbk, PT|ACTIVE|IDX|15-APR-2021|IDR|Electronic||24-APR-2022|||9|FIXED|3 MONTHS|||42180000000|42180000000|42180000000|100|0|100|WOOD INDUSTRIES|1
31-MAR-2022|WOOD01ACN2|OBLIGASI BERKELANJUTAN I INTEGRA INDOCABINET TAHAP II TAHUN 2022 SERI A|CORPORATE BOND|IDA0001223A9|INTEGRA INDOCABINET Tbk, PT|ACTIVE|IDX|28-MAR-2022|IDR|Electronic||25-MAR-2025|||9|FIXED|3 MONTHS|||197470000000|197470000000|197470000000|100|0|100|WOOD INDUSTRIES|1
31-MAR-2022|WOOD01BCN1|OBLIGASI BERKELANJUTAN I INTEGRA INDOCABINET TAHAP I TAHUN 2021 SERI B|CORPORATE BOND|IDA0001148B6|INTEGRA INDOCABINET Tbk, PT|ACTIVE|IDX|15-APR-2021|IDR|Electronic||14-APR-2024|||10.25|FIXED|3 MONTHS|||407820000000|407820000000|407820000000|100|0|100|WOOD INDUSTRIES|1
31-MAR-2022|WOOD01BCN2|OBLIGASI BERKELANJUTAN I INTEGRA INDOCABINET TAHAP II TAHUN 2022 SERI B|CORPORATE BOND|IDA0001223B7|INTEGRA INDOCABINET Tbk, PT|ACTIVE|IDX|28-MAR-2022|IDR|Electronic||25-MAR-2027|||9.75|FIXED|3 MONTHS|||52530000000|52530000000|52530000000|100|0|100|WOOD INDUSTRIES|1
31-MAR-2022|WSBP01CN1|OBLIGASI BERKELANJUTAN I WASKITA BETON PRECAST TAHAP I TAHUN 2019|CORPORATE BOND|IDA000099600|WASKITA BETON PRECAST Tbk, PT|ACTIVE|IDX|08-JUL-2019|IDR|Electronic||05-JUL-2022|||9.95|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|BUILDING CONSTRUCTION|1
31-MAR-2022|WSBP01CN2|OBLIGASI BERKELANJUTAN I WASKITA BETON PRECAST TAHAP II TAHUN 2019|CORPORATE BOND|IDA000101802|WASKITA BETON PRECAST Tbk, PT|ACTIVE|IDX|31-OCT-2019|IDR|Electronic||30-OCT-2022|||9.75|FIXED|3 MONTHS|||1500000000000|1500000000000|1500000000000|100|0|100|BUILDING CONSTRUCTION|1
31-MAR-2022|WSKT03A|OBLIGASI III WASKITA KARYA TAHUN 2021 SERI A|CORPORATE BOND|IDA0001182A7|WASKITA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|27-SEP-2021|IDR|Electronic||24-SEP-2026|||6.1|FIXED|3 MONTHS|||722000000000|722000000000|722000000000|99.86|0.14|100|BUILDING CONSTRUCTION|1
31-MAR-2022|WSKT03ACN4|OBLIGASI BERKELANJUTAN III WASKITA KARYA TAHAP IV TAHUN 2019 SERI A|CORPORATE BOND|IDA0000976A3|WASKITA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|17-MAY-2019|IDR|Electronic||16-MAY-2022|||9|FIXED|3 MONTHS|||484000000000|484000000000|484000000000|100|0|100|BUILDING CONSTRUCTION|1
31-MAR-2022|WSKT03B|OBLIGASI III WASKITA KARYA TAHUN 2021 SERI B|CORPORATE BOND|IDA0001182B5|WASKITA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|27-SEP-2021|IDR|Electronic||24-SEP-2028|||6.8|FIXED|3 MONTHS|||1051000000000|1051000000000|1051000000000|100|0|100|BUILDING CONSTRUCTION|1
31-MAR-2022|WSKT03BCN1|OBL BKLJT III WASKITA KARYA THP I TH 2017 SERI B|CORPORATE BOND|IDA0000849B0|WASKITA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|09-OCT-2017|IDR|Electronic||06-OCT-2022|||8.5|FIXED|3 MONTHS|||1631000000000|1631000000000|1631000000000|98.22|1.78|100|BUILDING CONSTRUCTION|1
31-MAR-2022|WSKT03BCN2|OBL BKLJT III WASKITA KARYA THP II TH 2018 SERI B|CORPORATE BOND|IDA0000881B3|WASKITA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|26-FEB-2018|IDR|Electronic||23-FEB-2023|||8.25|FIXED|3 MONTHS|||2276500000000|2276500000000|2276500000000|99.64|0.36|100|BUILDING CONSTRUCTION|1
31-MAR-2022|WSKT03BCN3|OBLIGASI BERKELANJUTAN III WASKITA KARYA TAHAP III TAHUN 2018 SERI B|CORPORATE BOND|IDA0000937B3|WASKITA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|01-OCT-2018|IDR|Electronic||28-SEP-2023|||9.75|FIXED|3 MONTHS|||941750000000|941750000000|941750000000|100|0|100|BUILDING CONSTRUCTION|1
31-MAR-2022|WSKT03BCN4|OBLIGASI BERKELANJUTAN III WASKITA KARYA TAHAP IV TAHUN 2019 SERI B|CORPORATE BOND|IDA0000976B1|WASKITA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|17-MAY-2019|IDR|Electronic||16-MAY-2024|||9.75|FIXED|3 MONTHS|||1361750000000|1361750000000|1361750000000|88.69|11.31|100|BUILDING CONSTRUCTION|1
31-MAR-2022|WSKT04CN1|OBLIGASI BERKELANJUTAN IV WASKITA KARYA TAHAP I TAHUN 2020|CORPORATE BOND|IDA000108500|WASKITA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|07-AUG-2020|IDR|Electronic||06-AUG-2023|||10.75|FIXED|3 MONTHS|||135500000000|135500000000|135500000000|100|0|100|BUILDING CONSTRUCTION|1
31-MAR-2022|ZINC01E|OBLIGASI I KAPUAS PRIMA COAL TAHUN 2018 SERI E|CORPORATE BOND|IDA0000953E4|KAPUAS PRIMA COAL Tbk, PT|ACTIVE|IDX|26-DEC-2018|IDR|Electronic||21-DEC-2023|||16.8|FIXED|3 MONTHS|||23000000000|23000000000|23000000000|100|0|100|COAL MINING|1
31-MAR-2022|FR0035|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0035|GOVERNMENT BOND|IDG000006602|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|17-FEB-2006|IDR|Electronic|17-FEB-2006|15-JUN-2022|||12.9|FIXED|SEMI-ANNUAL|11023750000000|10442750000000|||30000000000|0.29|0|0.29||1
31-MAR-2022|FR0037|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0037|GOVERNMENT BOND|IDG000006800|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|19-MAY-2006|IDR|Electronic|19-MAY-2006|15-SEP-2026|||12|FIXED|SEMI-ANNUAL|2450000000000|2450000000000||||0|0|0||1
